country,season,seller_clean,buyer_clean,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start,pos_clean,is_rival
France,2020,saint-étienne,angers sco,angers sco,Angers SCO,Ligue 1,Arrivals,Loïs Diony,https://www.transfermarkt.com/lois-diony/profil/spieler/126552,Centre-Forward,27,France,Saint-Étienne,Ligue 1,France,0,FALSE,"",Summer,39,38,5,1795,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2020,2020,centre-forward,TRUE
France,2020,saint-étienne,fc metz,fc metz,FC Metz,Ligue 1,Arrivals,Vágner Dias,https://www.transfermarkt.com/vagner-dias/profil/spieler/353211,Left Winger,25,Cape Verde,Saint-Étienne,Ligue 1,France,3e+06,FALSE,"",Summer,33,29,6,1118,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2020,2020,left winger,TRUE
France,2020,saint-étienne,stade brestois,stade brestois 29,Stade Brestois 29,Ligue 1,Arrivals,Franck Honorat,https://www.transfermarkt.com/franck-honorat/profil/spieler/229006,Right Winger,23,France,Saint-Étienne,Ligue 1,France,5e+06,FALSE,"",Summer,37,37,8,2481,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2020,2020,right winger,FALSE
France,2020,sevilla fc,PSG,paris saint-germain,Paris Saint-Germain,Ligue 1,Arrivals,Sergio Rico,https://www.transfermarkt.com/sergio-rico/profil/spieler/207302,Goalkeeper,27,Spain,Sevilla FC,LaLiga,Spain,6e+06,FALSE,"",Summer,55,13,0,1080,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2020,2020,goalkeeper,FALSE
France,2020,southampton,angers sco,angers sco,Angers SCO,Ligue 1,Arrivals,Sofiane Boufal,https://www.transfermarkt.com/sofiane-boufal/profil/spieler/232271,Attacking Midfield,27,Morocco,Southampton,Premier League,England,0,FALSE,"",Summer,15,15,1,737,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2020,2020,attacking midfield,FALSE
France,2020,stade brestois,fc nantes,fc nantes,FC Nantes,Ligue 1,Arrivals,Jean-Charles Castelletto,https://www.transfermarkt.com/jean-charles-castelletto/profil/spieler/182875,Centre-Back,25,Cameroon,Stade Brestois,Ligue 1,France,0,FALSE,"",Summer,39,27,1,2173,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2020,2020,centre-back,TRUE
France,2020,stade reims,Monaco,as monaco,AS Monaco,Ligue 1,Arrivals,Axel Disasi,https://www.transfermarkt.com/axel-disasi/profil/spieler/386047,Centre-Back,22,France,Stade Reims,Ligue 1,France,1.3e+07,FALSE,"",Summer,41,35,3,2495,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2020,2020,centre-back,FALSE
France,2020,stade reims,Nice,ogc nice,OGC Nice,Ligue 1,Arrivals,Hassane Kamara,https://www.transfermarkt.com/hassane-kamara/profil/spieler/290017,Left-Back,26,Cote d'Ivoire,Stade Reims,Ligue 1,France,4e+06,FALSE,"",Summer,42,42,3,3381,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2020,2020,left-back,FALSE
France,2020,stade rennais,Nice,ogc nice,OGC Nice,Ligue 1,Arrivals,Lucas Da Cunha,https://www.transfermarkt.com/lucas-da-cunha/profil/spieler/495667,Central Midfield,19,France,Stade Rennais,Ligue 1,France,1e+06,FALSE,"",Summer,,,,,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2020,2020,central midfield,FALSE
France,2020,stade rennais,angers sco,angers sco,Angers SCO,Ligue 1,Arrivals,Souleyman Doumbia,https://www.transfermarkt.com/souleyman-doumbia/profil/spieler/296356,Left-Back,23,Cote d'Ivoire,Stade Rennais,Ligue 1,France,3e+06,FALSE,"",Summer,30,28,0,2310,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2020,2020,left-back,TRUE
France,2020,stade rennais,fc lorient,fc lorient,FC Lorient,Ligue 1,Arrivals,Armand Laurienté,https://www.transfermarkt.com/armand-lauriente/profil/spieler/579930,Left Winger,21,France,Stade Rennais,Ligue 1,France,3e+06,FALSE,"",Summer,31,29,3,1618,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2020,2020,left winger,TRUE
France,2020,stade rennais,fc lorient,fc lorient,FC Lorient,Ligue 1,Arrivals,Jérémy Morel,https://www.transfermarkt.com/jeremy-morel/profil/spieler/23960,Left-Back,36,Madagascar,Stade Rennais,Ligue 1,France,0,FALSE,"",Summer,30,28,0,2494,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2020,2020,left-back,TRUE
France,2020,udinese,Lens,rc lens,RC Lens,Ligue 1,Arrivals,Seko Fofana,https://www.transfermarkt.com/seko-fofana/profil/spieler/182893,Central Midfield,25,Cote d'Ivoire,Udinese,Serie A,Italy,8500000,FALSE,"",Summer,32,32,2,2429,https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2020,2020,central midfield,FALSE
France,2020,villarreal,Lyon,olympique lyon,Olympique Lyon,Ligue 1,Arrivals,Karl Toko Ekambi,https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110,Centre-Forward,27,Cameroon,Villarreal,LaLiga,Spain,11500000,FALSE,"",Summer,39,39,14,2906,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2020,2020,centre-forward,FALSE
France,2020,villarreal,Marseille,olympique marseille,Olympique Marseille,Ligue 1,Arrivals,Álvaro González,https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,Centre-Back,30,Spain,Villarreal,LaLiga,Spain,4e+06,FALSE,"",Summer,40,40,2,3554,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2020,2020,centre-back,FALSE
France,2021,1.fc köln,Monaco,as monaco,AS Monaco,Ligue 1,Arrivals,Ismail Jakobs,https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137,Left-Back,21,Senegal,1.FC Köln,Bundesliga,Germany,7300000,FALSE,"",Summer,53,39,0,1638,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2021,2021,left-back,FALSE
France,2021,ac milan,PSG,paris saint-germain,Paris Saint-Germain,Ligue 1,Arrivals,Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,Goalkeeper,22,Italy,AC Milan,Serie A,Italy,0,FALSE,"",Summer,43,24,0,2160,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2021,2021,goalkeeper,FALSE
France,2021,augsburg,Lens,rc lens,RC Lens,Ligue 1,Arrivals,Kevin Danso,https://www.transfermarkt.com/kevin-danso/profil/spieler/263236,Centre-Back,22,Austria,Augsburg,Bundesliga,Germany,8e+06,FALSE,"",Summer,38,36,2,3029,https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2021,2021,centre-back,FALSE
France,2021,barcelona,Nice,ogc nice,OGC Nice,Ligue 1,Arrivals,Jean-Clair Todibo,https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184,Centre-Back,21,France,Barcelona,LaLiga,Spain,16500000,FALSE,"",Summer,42,40,1,3476,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2021,2021,centre-back,FALSE
France,2021,barcelona,PSG,paris saint-germain,Paris Saint-Germain,Ligue 1,Arrivals,Lionel Messi,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Right Winger,34,Argentina,Barcelona,LaLiga,Spain,0,FALSE,"",Summer,34,34,11,2872,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2021,2021,right winger,FALSE
France,2021,dortmund,Marseille,olympique marseille,Olympique Marseille,Ligue 1,Arrivals,Leonardo Balerdi,https://www.transfermarkt.com/leonardo-balerdi/profil/spieler/575998,Centre-Back,22,Argentina,Dortmund,Bundesliga,Germany,1.1e+07,FALSE,"",Summer,39,24,0,1275,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2021,2021,centre-back,FALSE
France,2021,fc nantes,angers sco,angers sco,Angers SCO,Ligue 1,Arrivals,Batista Mendy,https://www.transfermarkt.com/batista-mendy/profil/spieler/395234,Defensive Midfield,21,France,FC Nantes,Ligue 1,France,0,FALSE,"",Summer,37,35,1,2481,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2021,2021,defensive midfield,FALSE
France,2021,fiorentina,Marseille,olympique marseille,Olympique Marseille,Ligue 1,Arrivals,Pol Lirola,https://www.transfermarkt.com/pol-lirola/profil/spieler/298975,Right-Back,24,Spain,Fiorentina,Serie A,Italy,1.3e+07,FALSE,"",Summer,53,51,1,2633,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2021,2021,right-back,FALSE
France,2021,fiorentina,fc nantes,fc nantes,FC Nantes,Ligue 1,Arrivals,Alban Lafont,https://www.transfermarkt.com/alban-lafont/profil/spieler/357117,Goalkeeper,22,Cote d'Ivoire,Fiorentina,Serie A,Italy,7500000,FALSE,"",Summer,42,39,0,3510,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2021,2021,goalkeeper,FALSE
France,2021,freiburg,stade rennais,stade rennais fc,Stade Rennais FC,Ligue 1,Arrivals,Baptiste Santamaria,https://www.transfermarkt.com/baptiste-santamaria/profil/spieler/285323,Defensive Midfield,26,France,Freiburg,Bundesliga,Germany,1.4e+07,FALSE,"",Summer,46,45,2,3370,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2021,2021,defensive midfield,FALSE
France,2021,g. bordeaux,fc metz,fc metz,FC Metz,Ligue 1,Arrivals,Nicolas de Préville,https://www.transfermarkt.com/nicolas-de-preville/profil/spieler/122116,Centre-Forward,30,France,G. Bordeaux,Ligue 1,France,0,FALSE,"",Summer,27,27,5,1982,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2021,2021,centre-forward,TRUE
France,2021,inter,PSG,paris saint-germain,Paris Saint-Germain,Ligue 1,Arrivals,Achraf Hakimi,https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,Right-Back,22,Morocco,Inter,Serie A,Italy,6.8e+07,FALSE,"",Summer,41,41,4,3292,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2021,2021,right-back,FALSE
France,2021,lens,stade rennais,stade rennais fc,Stade Rennais FC,Ligue 1,Arrivals,Loïc Badé,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,Centre-Back,21,France,Lens,Ligue 1,France,1.7e+07,FALSE,"",Summer,34,21,1,1597,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2021,2021,centre-back,TRUE
France,2021,liverpool,Lyon,olympique lyon,Olympique Lyon,Ligue 1,Arrivals,Xherdan Shaqiri,https://www.transfermarkt.com/xherdan-shaqiri/profil/spieler/86792,Attacking Midfield,29,Switzerland,Liverpool,Premier League,England,6e+06,FALSE,"",Summer,24,16,2,995,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2021,2021,attacking midfield,FALSE
France,2021,liverpool,PSG,paris saint-germain,Paris Saint-Germain,Ligue 1,Arrivals,Georginio Wijnaldum,https://www.transfermarkt.com/georginio-wijnaldum/profil/spieler/49499,Central Midfield,30,Netherlands,Liverpool,Premier League,England,0,FALSE,"",Summer,45,38,3,1994,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2021,2021,central midfield,FALSE
France,2021,lyon,Monaco,as monaco,AS Monaco,Ligue 1,Arrivals,Jean Lucas,https://www.transfermarkt.com/jean-lucas/profil/spieler/578872,Central Midfield,23,Brazil,Lyon,Ligue 1,France,1.1e+07,FALSE,"",Summer,51,39,2,2201,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2021,2021,central midfield,FALSE
France,2021,lyon,Nice,ogc nice,OGC Nice,Ligue 1,Arrivals,Melvin Bard,https://www.transfermarkt.com/melvin-bard/profil/spieler/532775,Left-Back,20,France,Lyon,Ligue 1,France,3e+06,FALSE,"",Summer,40,37,2,2936,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2021,2021,left-back,FALSE
France,2021,montpellier,Nice,ogc nice,OGC Nice,Ligue 1,Arrivals,Andy Delort,https://www.transfermarkt.com/andy-delort/profil/spieler/122797,Centre-Forward,29,Algeria,Montpellier,Ligue 1,France,1e+07,FALSE,"",Summer,37,37,18,2774,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2021,2021,centre-forward,FALSE
France,2021,montpellier,stade rennais,stade rennais fc,Stade Rennais FC,Ligue 1,Arrivals,Gaëtan Laborde,https://www.transfermarkt.com/gaetan-laborde/profil/spieler/181378,Centre-Forward,27,France,Montpellier,Ligue 1,France,1.5e+07,FALSE,"",Summer,43,43,17,3374,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2021,2021,centre-forward,FALSE
France,2021,real madrid,PSG,paris saint-germain,Paris Saint-Germain,Ligue 1,Arrivals,Sergio Ramos,https://www.transfermarkt.com/sergio-ramos/profil/spieler/25557,Centre-Back,35,Spain,Real Madrid,LaLiga,Spain,0,FALSE,"",Summer,16,13,2,844,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2021,2021,centre-back,FALSE
France,2021,southampton,Nice,ogc nice,OGC Nice,Ligue 1,Arrivals,Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,Defensive Midfield,27,Gabon,Southampton,Premier League,England,5500000,FALSE,"",Summer,38,36,2,2124,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2021,2021,defensive midfield,FALSE
France,2021,stade reims,angers sco,angers sco,Angers SCO,Ligue 1,Arrivals,Billal Brahimi,https://www.transfermarkt.com/billal-brahimi/profil/spieler/543051,Right Winger,21,Algeria,Stade Reims,Ligue 1,France,1300000,FALSE,"",Summer,10,9,0,334,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2021,2021,right winger,TRUE
France,2021,stade rennais,Lyon,olympique lyon,Olympique Lyon,Ligue 1,Arrivals,Damien Da Silva,https://www.transfermarkt.com/damien-da-silva/profil/spieler/57370,Centre-Back,33,France,Stade Rennais,Ligue 1,France,0,FALSE,"",Summer,42,21,0,1486,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2021,2021,centre-back,FALSE
France,2021,stade rennais,r. strasbourg,rc strasbourg alsace,RC Strasbourg Alsace,Ligue 1,Arrivals,Gerzino Nyamsi,https://www.transfermarkt.com/gerzino-nyamsi/profil/spieler/378953,Centre-Back,24,France,Stade Rennais,Ligue 1,France,1500000,FALSE,"",Summer,35,35,0,3073,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/saison_id/2021,2021,centre-back,TRUE
France,2021,stade rennais,stade brestois,stade brestois 29,Stade Brestois 29,Ligue 1,Arrivals,Lilian Brassier,https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960,Centre-Back,21,France,Stade Rennais,Ligue 1,France,1750000,FALSE,"",Summer,40,34,1,2527,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2021,2021,centre-back,FALSE
France,2021,stade rennais,stade brestois,stade brestois 29,Stade Brestois 29,Ligue 1,Arrivals,Romain Del Castillo,https://www.transfermarkt.com/romain-del-castillo/profil/spieler/353399,Right Winger,25,France,Stade Rennais,Ligue 1,France,1500000,FALSE,"",Summer,23,19,0,984,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2021,2021,right winger,FALSE
France,2021,valencia,r. strasbourg,rc strasbourg alsace,RC Strasbourg Alsace,Ligue 1,Arrivals,Kévin Gameiro,https://www.transfermarkt.com/kevin-gameiro/profil/spieler/27389,Centre-Forward,34,France,Valencia,LaLiga,Spain,0,FALSE,"",Summer,37,37,11,2557,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/saison_id/2021,2021,centre-forward,FALSE
France,2022,ac ajaccio,fc lorient,fc lorient,FC Lorient,Ligue 1,Arrivals,Gédéon Kalulu,https://www.transfermarkt.com/gedeon-kalulu/profil/spieler/395685,Right-Back,24,DR Congo,AC Ajaccio,Ligue 1,France,0,FALSE,"",Summer,30,30,0,2448,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2022,2022,right-back,FALSE
France,2022,ac ajaccio,stade brestois,stade brestois 29,Stade Brestois 29,Ligue 1,Arrivals,Taïryk Arconte,https://www.transfermarkt.com/tairyk-arconte/profil/spieler/855056,Centre-Forward,18,Guadeloupe,AC Ajaccio,Ligue 1,France,,FALSE,?,Summer,23,5,0,145,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,2022,centre-forward,FALSE
France,2022,angers sco,Lens,rc lens,RC Lens,Ligue 1,Arrivals,Jimmy Cabot,https://www.transfermarkt.com/jimmy-cabot/profil/spieler/206912,Right Midfield,28,France,Angers SCO,Ligue 1,France,2e+06,FALSE,"",Summer,11,11,0,507,https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2022,2022,right midfield,FALSE
France,2022,angers sco,stade brestois,stade brestois 29,Stade Brestois 29,Ligue 1,Arrivals,Mathias Pereira Lage,https://www.transfermarkt.com/mathias-pereira-lage/profil/spieler/424072,Left Winger,25,Portugal,Angers SCO,Ligue 1,France,0,FALSE,"",Summer,27,24,2,1269,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,2022,left winger,FALSE
France,2022,arsenal,Lyon,olympique lyon,Olympique Lyon,Ligue 1,Arrivals,Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,Centre-Forward,31,France,Arsenal,Premier League,England,0,FALSE,"",Summer,39,39,31,3198,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2022,2022,centre-forward,FALSE
France,2022,arsenal,Marseille,olympique marseille,Olympique Marseille,Ligue 1,Arrivals,Mattéo Guendouzi,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,Central Midfield,23,France,Arsenal,Premier League,England,1.1e+07,FALSE,"",Summer,46,43,5,2889,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2022,2022,central midfield,FALSE
France,2022,bayern munich,Lyon,olympique lyon,Olympique Lyon,Ligue 1,Arrivals,Corentin Tolisso,https://www.transfermarkt.com/corentin-tolisso/profil/spieler/190393,Central Midfield,27,France,Bayern Munich,Bundesliga,Germany,0,FALSE,"",Summer,34,34,1,2303,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2022,2022,central midfield,FALSE
France,2022,bologna,stade rennais,stade rennais fc,Stade Rennais FC,Ligue 1,Arrivals,Arthur Theate,https://www.transfermarkt.com/arthur-theate/profil/spieler/368891,Centre-Back,22,Belgium,Bologna,Serie A,Italy,1.9e+07,FALSE,"",Summer,46,42,5,3759,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,2022,centre-back,FALSE
France,2022,brentford,aj auxerre,aj auxerre,AJ Auxerre,Ligue 1,Arrivals,Julian Jeanvier,https://www.transfermarkt.com/julian-jeanvier/profil/spieler/134277,Centre-Back,30,Guinea,Brentford,Premier League,England,0,FALSE,"",Summer,31,24,1,1942,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2022,2022,centre-back,FALSE
France,2022,clermont foot,Lens,rc lens,RC Lens,Ligue 1,Arrivals,Salis Abdul Samed,https://www.transfermarkt.com/salis-abdul-samed/profil/spieler/688707,Defensive Midfield,22,Ghana,Clermont Foot,Ligue 1,France,5e+06,FALSE,"",Summer,37,37,1,3257,https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2022,2022,defensive midfield,FALSE
France,2022,clermont foot,Lille,losc lille,LOSC Lille,Ligue 1,Arrivals,Mohamed Bayo,https://www.transfermarkt.com/mohamed-bayo/profil/spieler/594991,Centre-Forward,24,Guinea,Clermont Foot,Ligue 1,France,1.4e+07,FALSE,"",Summer,38,30,5,762,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2022,2022,centre-forward,FALSE
France,2022,clermont foot,Lille,losc lille,LOSC Lille,Ligue 1,Arrivals,Akim Zedadka,https://www.transfermarkt.com/akim-zedadka/profil/spieler/327863,Right-Back,27,Algeria,Clermont Foot,Ligue 1,France,0,FALSE,"",Summer,15,8,1,351,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2022,2022,right-back,FALSE
France,2022,clermont foot,angers sco,angers sco,Angers SCO,Ligue 1,Arrivals,Cédric Hountondji,https://www.transfermarkt.com/cedric-hountondji/profil/spieler/198709,Centre-Back,28,Benin,Clermont Foot,Ligue 1,France,2e+06,FALSE,"",Summer,39,38,0,3206,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2022,2022,centre-back,FALSE
France,2022,esperance,angers sco,angers sco,Angers SCO,Ligue 1,Arrivals,Ilyes Chetti,https://www.transfermarkt.com/ilyes-chetti/profil/spieler/477834,Left-Back,27,Algeria,Esperance,Ligue 1,Tunisia,0,FALSE,"",Summer,20,6,0,205,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2022,2022,left-back,FALSE
France,2022,fc empoli,Nice,ogc nice,OGC Nice,Ligue 1,Arrivals,Mattia Viti,https://www.transfermarkt.com/mattia-viti/profil/spieler/493702,Centre-Back,20,Italy,FC Empoli,Serie A,Italy,1.3e+07,FALSE,"",Summer,38,12,1,748,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2022,2022,centre-back,FALSE
