country,league,season,team_a,team_b,pos_diff,team_a_low,team_b_low,country_low,league_low
France,Games of Matchday 38 Ligue 1 21/22,2021,Lille,Stade Reims,2,lille,stade reims,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Lyon,R. Strasbourg,2,lyon,r. strasbourg,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Marseille,Monaco,1,marseille,monaco,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Marseille,PSG,1,marseille,psg,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Marseille,Stade Rennais,2,marseille,stade rennais,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Monaco,Nice,2,monaco,nice,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Monaco,PSG,2,monaco,psg,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Monaco,Stade Rennais,1,monaco,stade rennais,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Montpellier,Stade Brestois,2,montpellier,stade brestois,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Montpellier,Stade Reims,1,montpellier,stade reims,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Montpellier,Troyes,2,montpellier,troyes,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Nice,R. Strasbourg,1,nice,r. strasbourg,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Nice,Stade Rennais,1,nice,stade rennais,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,R. Strasbourg,Stade Rennais,2,r. strasbourg,stade rennais,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 21/22,2021,Stade Brestois,Stade Reims,1,stade brestois,stade reims,france,games of matchday 38 ligue 1 21/22
France,Games of Matchday 38 Ligue 1 22/23,2022,AC Ajaccio,AJ Auxerre,1,ac ajaccio,aj auxerre,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,AC Ajaccio,Angers SCO,2,ac ajaccio,angers sco,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,AC Ajaccio,FC Nantes,2,ac ajaccio,fc nantes,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,AC Ajaccio,Troyes,1,ac ajaccio,troyes,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,AJ Auxerre,FC Nantes,1,aj auxerre,fc nantes,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,AJ Auxerre,R. Strasbourg,2,aj auxerre,r. strasbourg,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,AJ Auxerre,Troyes,2,aj auxerre,troyes,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Angers SCO,Troyes,1,angers sco,troyes,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Clermont Foot,FC Lorient,2,clermont foot,fc lorient,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Clermont Foot,Lyon,1,clermont foot,lyon,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Clermont Foot,Monaco,2,clermont foot,monaco,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Clermont Foot,Nice,1,clermont foot,nice,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,FC Lorient,Montpellier,2,fc lorient,montpellier,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,FC Lorient,Nice,1,fc lorient,nice,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,FC Lorient,Stade Reims,1,fc lorient,stade reims,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,FC Nantes,R. Strasbourg,1,fc nantes,r. strasbourg,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,FC Nantes,Stade Brestois,2,fc nantes,stade brestois,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lens,Marseille,1,lens,marseille,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lens,PSG,1,lens,psg,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lens,Stade Rennais,2,lens,stade rennais,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lille,Lyon,2,lille,lyon,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lille,Marseille,2,lille,marseille,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lille,Monaco,1,lille,monaco,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lille,Stade Rennais,1,lille,stade rennais,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lyon,Monaco,1,lyon,monaco,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Lyon,Nice,2,lyon,nice,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Marseille,PSG,2,marseille,psg,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Marseille,Stade Rennais,1,marseille,stade rennais,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Monaco,Stade Rennais,2,monaco,stade rennais,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Montpellier,Stade Brestois,2,montpellier,stade brestois,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Montpellier,Stade Reims,1,montpellier,stade reims,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Montpellier,Toulouse,1,montpellier,toulouse,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Nice,Stade Reims,2,nice,stade reims,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,R. Strasbourg,Stade Brestois,1,r. strasbourg,stade brestois,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,R. Strasbourg,Toulouse,2,r. strasbourg,toulouse,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Stade Brestois,Toulouse,1,stade brestois,toulouse,france,games of matchday 38 ligue 1 22/23
France,Games of Matchday 38 Ligue 1 22/23,2022,Stade Reims,Toulouse,2,stade reims,toulouse,france,games of matchday 38 ligue 1 22/23
Germany,Games of Matchday 34 Bundesliga 17/18,2017,1.FC Köln,Hamburg,1,1.fc köln,hamburg,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,1.FC Köln,Wolfsburg,2,1.fc köln,wolfsburg,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Augsburg,Hannover 96,1,augsburg,hannover 96,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Augsburg,Hertha BSC,2,augsburg,hertha bsc,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Augsburg,Mainz,2,augsburg,mainz,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Augsburg,Werder Bremen,1,augsburg,werder bremen,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Bayern Munich,FC Schalke 04,1,bayern munich,fc schalke 04,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Bayern Munich,Hoffenheim,2,bayern munich,hoffenheim,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Dortmund,FC Schalke 04,2,dortmund,fc schalke 04,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Dortmund,Hoffenheim,1,dortmund,hoffenheim,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Dortmund,Leipzig,2,dortmund,leipzig,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Dortmund,Leverkusen,1,dortmund,leverkusen,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,FC Schalke 04,Hoffenheim,1,fc schalke 04,hoffenheim,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Frankfurt,Hertha BSC,2,frankfurt,hertha bsc,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Frankfurt,Leipzig,2,frankfurt,leipzig,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Frankfurt,Mönchengladbach,1,frankfurt,mönchengladbach,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Frankfurt,Stuttgart,1,frankfurt,stuttgart,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Freiburg,Hamburg,2,freiburg,hamburg,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Freiburg,Hannover 96,2,freiburg,hannover 96,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Freiburg,Mainz,1,freiburg,mainz,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Freiburg,Wolfsburg,1,freiburg,wolfsburg,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Hamburg,Wolfsburg,1,hamburg,wolfsburg,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Hannover 96,Mainz,1,hannover 96,mainz,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Hannover 96,Werder Bremen,2,hannover 96,werder bremen,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Hertha BSC,Mönchengladbach,1,hertha bsc,mönchengladbach,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Hertha BSC,Werder Bremen,1,hertha bsc,werder bremen,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Hoffenheim,Leverkusen,2,hoffenheim,leverkusen,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Leipzig,Leverkusen,1,leipzig,leverkusen,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Leipzig,Stuttgart,1,leipzig,stuttgart,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Leverkusen,Stuttgart,2,leverkusen,stuttgart,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Mainz,Wolfsburg,2,mainz,wolfsburg,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Mönchengladbach,Stuttgart,2,mönchengladbach,stuttgart,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 17/18,2017,Mönchengladbach,Werder Bremen,2,mönchengladbach,werder bremen,germany,games of matchday 34 bundesliga 17/18
Germany,Games of Matchday 34 Bundesliga 18/19,2018,1.FC Nuremberg,Hannover 96,1,1.fc nuremberg,hannover 96,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,1.FC Nuremberg,Stuttgart,2,1.fc nuremberg,stuttgart,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Augsburg,FC Schalke 04,1,augsburg,fc schalke 04,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Augsburg,Freiburg,2,augsburg,freiburg,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Augsburg,Hannover 96,2,augsburg,hannover 96,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Augsburg,Stuttgart,1,augsburg,stuttgart,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Bayern Munich,Dortmund,1,bayern munich,dortmund,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Bayern Munich,Leipzig,2,bayern munich,leipzig,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Dortmund,Leipzig,1,dortmund,leipzig,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Dortmund,Leverkusen,2,dortmund,leverkusen,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,F. Düsseldorf,Hertha BSC,1,f. düsseldorf,hertha bsc,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,F. Düsseldorf,Hoffenheim,1,f. düsseldorf,hoffenheim,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,F. Düsseldorf,Mainz,2,f. düsseldorf,mainz,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,F. Düsseldorf,Werder Bremen,2,f. düsseldorf,werder bremen,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,FC Schalke 04,Freiburg,1,fc schalke 04,freiburg,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,FC Schalke 04,Mainz,2,fc schalke 04,mainz,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,FC Schalke 04,Stuttgart,2,fc schalke 04,stuttgart,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Frankfurt,Hoffenheim,2,frankfurt,hoffenheim,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Frankfurt,Mönchengladbach,2,frankfurt,mönchengladbach,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Frankfurt,Werder Bremen,1,frankfurt,werder bremen,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Frankfurt,Wolfsburg,1,frankfurt,wolfsburg,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Freiburg,Hertha BSC,2,freiburg,hertha bsc,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Freiburg,Mainz,1,freiburg,mainz,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Hannover 96,Stuttgart,1,hannover 96,stuttgart,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Hertha BSC,Hoffenheim,2,hertha bsc,hoffenheim,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Hertha BSC,Mainz,1,hertha bsc,mainz,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Hoffenheim,Werder Bremen,1,hoffenheim,werder bremen,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Leipzig,Leverkusen,1,leipzig,leverkusen,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Leipzig,Mönchengladbach,2,leipzig,mönchengladbach,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Leverkusen,Mönchengladbach,1,leverkusen,mönchengladbach,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Leverkusen,Wolfsburg,2,leverkusen,wolfsburg,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Mönchengladbach,Wolfsburg,1,mönchengladbach,wolfsburg,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 18/19,2018,Werder Bremen,Wolfsburg,2,werder bremen,wolfsburg,germany,games of matchday 34 bundesliga 18/19
Germany,Games of Matchday 34 Bundesliga 19/20,2019,1.FC Köln,Augsburg,1,1.fc köln,augsburg,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,1.FC Köln,FC Schalke 04,2,1.fc köln,fc schalke 04,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,1.FC Köln,Mainz,1,1.fc köln,mainz,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,1.FC Köln,Werder Bremen,2,1.fc köln,werder bremen,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Augsburg,F. Düsseldorf,2,augsburg,f. düsseldorf,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Augsburg,Mainz,2,augsburg,mainz,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Augsburg,Werder Bremen,1,augsburg,werder bremen,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Bayern Munich,Dortmund,1,bayern munich,dortmund,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Bayern Munich,Leipzig,2,bayern munich,leipzig,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Dortmund,Leipzig,1,dortmund,leipzig,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Dortmund,Mönchengladbach,2,dortmund,mönchengladbach,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,F. Düsseldorf,SC Paderborn,1,f. düsseldorf,sc paderborn,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,F. Düsseldorf,Werder Bremen,1,f. düsseldorf,werder bremen,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,FC Schalke 04,Hertha BSC,2,fc schalke 04,hertha bsc,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,FC Schalke 04,Mainz,1,fc schalke 04,mainz,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,FC Schalke 04,Union Berlin,1,fc schalke 04,union berlin,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Frankfurt,Freiburg,1,frankfurt,freiburg,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Frankfurt,Hertha BSC,1,frankfurt,hertha bsc,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Frankfurt,Union Berlin,2,frankfurt,union berlin,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Frankfurt,Wolfsburg,2,frankfurt,wolfsburg,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Freiburg,Hertha BSC,2,freiburg,hertha bsc,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Freiburg,Hoffenheim,2,freiburg,hoffenheim,germany,games of matchday 34 bundesliga 19/20
Germany,Games of Matchday 34 Bundesliga 19/20,2019,Freiburg,Wolfsburg,1,freiburg,wolfsburg,germany,games of matchday 34 bundesliga 19/20
